id,split_type,family,prompt,expected_dsl,expected_code,prediction,manual_score,notes,selected_candidate,candidate_scores,error_type
code_gen_0158,generalization_conditional,gen_conditional_xs_open_13,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：只有开盘价横截面标准化值为正时，才保留 13 日动量。,"where(gt(div(sub(open, xs_mean(open)), xs_std(open)), 0.0), pct_change(close, 13), 0.0)","```dsl_fire
result = where(gt(div(sub(open, xs_mean(open)), xs_std(open)), 0.0), pct_change(close, 13), 0.0)
```","```dsl_fire
result = where(gt(div(sub(log(market_cap), xs_mean(log(market_cap))), xs_std(log(market_cap))), xs_mean(div(sub(log(market_cap), xs_mean(log(market_cap))), xs_std(log(market_cap))))), gt(div(sub(volume, ts_
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0066,generalization_conditional,gen_value_momentum_gate,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：只有估值便宜且 14 日动量高于市场均值时，才保留价值动量组合。,"where(logical_and(gt(recip(pb), xs_mean(recip(pb))), gt(pct_change(close, 14), xs_mean(pct_change(close, 14)))), add(recip(pb), pct_change(close, 14)), 0.0)","```dsl_fire
result = where(logical_and(gt(recip(pb), xs_mean(recip(pb))), gt(pct_change(close, 14), xs_mean(pct_change(close, 14)))), add(recip(pb), pct_change(close, 14)), 0.0)
```","```dsl_fire
result = where(logical_and(gt(recip(pb), xs_mean(recip(pb))), gt(pct_change(close, 20), xs_mean(pct_change(close, 20)))), add(recip(pb), neg(pct_change(close, 20)), 0.0)
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0469,generalization_conditional_paraphrase,gen_logic_not_crowded,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：当换手代理不拥挤时，保留价值和 19 日动量组合。最终只需要一个可执行表达式。,"where(logical_not(gt(div(volume, market_cap), xs_mean(div(volume, market_cap)))), add(recip(pb), pct_change(close, 19)), 0.0)","```dsl_fire
result = where(logical_not(gt(div(volume, market_cap), xs_mean(div(volume, market_cap)))), add(recip(pb), pct_change(close, 19)), 0.0)
```","```dsl_fire
result = where(logical_or(gt(div(volume, market_cap), xs_mean(div(volume, market_cap))), gt(div(volume, market_cap), xs_mean(div(volume, market_cap)))), add(neg(log(market_cap)), div(volume, market_cap)), 0.0)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0203,generalization_conditional,gen_conditional_xs_vwap_73,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：只有成交量加权平均价横截面标准化值为正时，才保留 73 日动量。,"where(gt(div(sub(vwap, xs_mean(vwap)), xs_std(vwap)), 0.0), pct_change(close, 73), 0.0)","```dsl_fire
result = where(gt(div(sub(vwap, xs_mean(vwap)), xs_std(vwap)), 0.0), pct_change(close, 73), 0.0)
```","```dsl_fire
result = where(gt(ts_xor(pct_change(volume, 7), xs_mean(log(market_cap))), xs_std(log(market_cap))), 0.0)
```",,,4,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=20,parse=True,exec=False | c5:score=20,parse=True,exec=False",execution_error
code_gen_0021,generalization_unseen_window,gen_unseen_window_reversal,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：过去 25 日涨幅越高，后续均值回归压力越大。,"neg(pct_change(close, 25))","```dsl_fire
result = neg(pct_change(close, 25))
```","```dsl_fire
result = ts_prod(add(1.0, pct_change(close, 1)), 20)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0128,generalization_time_series,gen_argmax_volume,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：成交量在 17 日窗口内高点越靠近当前，信号越新。,"neg(ts_argmax(volume, 17))","```dsl_fire
result = neg(ts_argmax(volume, 17))
```","```dsl_fire
result = ts_argmax(volume, 10)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0307,generalization_regression_paraphrase,gen_reg_value_size,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：用 14 日滚动回归提取估值相对市值解释后的残差。不要使用解释文字。,"ts_reg_res(recip(pb), log(market_cap), 14)","```dsl_fire
result = ts_reg_res(recip(pb), log(market_cap), 14)
```","```dsl_fire
result = ts_prod(add(1.0, pct_change(close, 1)), 20)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0522,generalization_composition_paraphrase,gen_liquidity_adjusted_trend,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，价格趋势和流动性同时较强时，趋势可信度更高。不要使用解释文字。,"mul(pct_change(close, 25), log1p(ts_mean(volume, 25)))","```dsl_fire
result = mul(pct_change(close, 25), log1p(ts_mean(volume, 25)))
```","```dsl_fire
result = where(logical_xor(gt(pct_change(close, 20), xs_mean(pct_change(close, 20))), add(recip(pb), neg(pct_change(close, 20))), 0.0)
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0435,generalization_conditional_paraphrase,gen_conditional_xs_volume_73,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，只有成交量横截面标准化值为正时，才保留 73 日动量。请保持字段和算子命名规范。,"where(gt(div(sub(volume, xs_mean(volume)), xs_std(volume)), 0.0), pct_change(close, 73), 0.0)","```dsl_fire
result = where(gt(div(sub(volume, xs_mean(volume)), xs_std(volume)), 0.0), pct_change(close, 73), 0.0)
```","```dsl_fire
result = where(gt(div(sub(volume, xs_mean(volume, 7)), xs_std(volume)), -1.0), pct_change(close, 7), 0.0)
```",,,1,"c1:score=20,parse=True,exec=False | c2:score=20,parse=True,exec=False | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=20,parse=True,exec=False",execution_error
code_gen_0396,generalization_cross_section_paraphrase,gen_xs_quantile_open_13,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，开盘价相对横截面 75% 分位数的偏离用于测试未见分位结构。注意窗口、方向和字段选择。,"sub(open, xs_quantile(open, 0.75))","```dsl_fire
result = sub(open, xs_quantile(open, 0.75))
```","```dsl_fire
result = sub(div(volume, xs_cap)), xs_sum(volume, 7))
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0193,generalization_conditional,gen_conditional_xs_volume_31,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：只有成交量横截面标准化值为正时，才保留 31 日动量。,"where(gt(div(sub(volume, xs_mean(volume)), xs_std(volume)), 0.0), pct_change(close, 31), 0.0)","```dsl_fire
result = where(gt(div(sub(volume, xs_mean(volume)), xs_std(volume)), 0.0), pct_change(close, 31), 0.0)
```","```dsl_fire
result = where(gt(ts_xor(pct_change(close, 3), xs_mean(volume)), 3), 3.0)
```",,,3,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=0,parse=False,exec=False",execution_error
code_gen_0338,generalization_regression_paraphrase,gen_corr_flow_return,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，用 85 日滚动相关衡量换手代理和日收益同步性。这个想法需要转换为函数式 DSL。,"ts_corr(div(volume, market_cap), pct_change(close, 1), 85)","```dsl_fire
result = ts_corr(div(volume, market_cap), pct_change(close, 1), 85)
```","```dsl_fire
result = ts_std(minimum(pct_change(close, 1), 0.0), 120)
```",,,1,"c1:score=20,parse=True,exec=False | c2:score=20,parse=True,exec=False | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=20,parse=True,exec=False",execution_error
code_gen_0027,generalization_unseen_window,gen_unseen_window_volume,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：短期成交量相对 35 日均量越高，放量越明显。,"div(ts_mean(volume, 8), ts_mean(volume, 35))","```dsl_fire
result = div(ts_mean(volume, 8), ts_mean(volume, 35))
```","```dsl_fire
result = div(ts_quantile(volume, 3), ts_mean(volume, 3), pct_change(volume, 3))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=20,parse=True,exec=False | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0044,generalization_composition,gen_quality_trend,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：同时偏好 35 日风险调整趋势高且收益方差低的股票。,"add(div(pct_change(close, 35), ts_std(pct_change(close, 1), 35)), neg(ts_var(pct_change(close, 1), 35)))","```dsl_fire
result = add(div(pct_change(close, 35), ts_std(pct_change(close, 1), 35)), neg(ts_var(pct_change(close, 1), 35)))
```","```dsl_fire
result = sub(ts_mean(pct_change(close, 1), 3), ts_std(pct_change(close, 1), 90))
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0446,generalization_conditional_paraphrase,gen_conditional_xs_pb_13,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，只有市净率 PB横截面标准化值为正时，才保留 13 日动量。注意窗口、方向和字段选择。,"where(gt(div(sub(pb, xs_mean(pb)), xs_std(pb)), 0.0), pct_change(close, 13), 0.0)","```dsl_fire
result = where(gt(div(sub(pb, xs_mean(pb)), xs_std(pb)), 0.0), pct_change(close, 13), 0.0)
```","```dsl_fire
result = where(gt(div(sub(volume, ts_mean(volume, 20)), ts_std(shift(volume, 20))), xs_mean(div(volume, market_cap)))
```",,,1,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=0,parse=False,exec=False",parse_error
code_gen_0391,generalization_time_series_paraphrase,gen_argmin_close,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：收盘价在 27 日窗口内低点位置用于描述路径。注意窗口、方向和字段选择。,"ts_argmin(close, 27)","```dsl_fire
result = ts_argmin(close, 27)
```","```dsl_fire
result = ts_win_cumsum(pct_change(close, 1), 2)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0593,generalization_time_series_paraphrase,gen_argmin_pb,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：作为教学样例，市净率 PB在 38 日窗口内低点位置用于描述路径。这个想法需要转换为函数式 DSL。,"ts_argmin(pb, 38)","```dsl_fire
result = ts_argmin(pb, 38)
```","```dsl_fire
result = div( tsign(pct_change(close, 3), 3), pct_change(volume, 3), 3)
```",,,1,"c1:score=20,parse=True,exec=False | c2:score=20,parse=True,exec=False | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=20,parse=True,exec=False",execution_error
code_gen_0038,generalization_unseen_window,gen_unseen_window_vol,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：过去 120 日日收益波动越低，稳定性越强。,"neg(ts_std(pct_change(close, 1), 120))","```dsl_fire
result = neg(ts_std(pct_change(close, 1), 120))
```","```dsl_fire
result = neg(ts_varg(pct_change(close, 1), 20))
```",,,1,"c1:score=20,parse=True,exec=False | c2:score=20,parse=True,exec=False | c3:score=20,parse=True,exec=False | c4:score=20,parse=True,exec=False | c5:score=20,parse=True,exec=False",execution_error
code_gen_0510,generalization_unseen_window_paraphrase,gen_unseen_window_vol,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，过去 50 日日收益波动越低，稳定性越强。请保持字段和算子命名规范。,"neg(ts_std(pct_change(close, 1), 50))","```dsl_fire
result = neg(ts_std(pct_change(close, 1), 50))
```","```dsl_fire
result = pct_change(close, 10)
```",,,1,"c1:score=120,parse=True,exec=True | c2:score=120,parse=True,exec=True | c3:score=0,parse=False,exec=False | c4:score=120,parse=True,exec=True | c5:score=0,parse=False,exec=False",semantic_mismatch
code_gen_0118,generalization_time_series,gen_argmax_market_cap,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：总市值在 17 日窗口内高点越靠近当前，信号越新。,"neg(ts_argmax(market_cap, 17))","```dsl_fire
result = neg(ts_argmax(market_cap, 17))
```","```dsl_fire
result = ts_argmax(market_cap, 10)
```",,,2,"c1:score=0,parse=False,exec=False | c2:score=120,parse=True,exec=True | c3:score=120,parse=True,exec=True | c4:score=120,parse=True,exec=True | c5:score=120,parse=True,exec=True",semantic_mismatch
code_gen_0591,generalization_time_series_paraphrase,gen_argmin_pb,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：从量化研究角度，市净率 PB在 27 日窗口内低点位置用于描述路径。注意窗口、方向和字段选择。,"ts_argmin(pb, 27)","```dsl_fire
result = ts_argmin(pb, 27)
```","```dsl_fire
result = div(sub(shift(pb, 2)), 2)
```",,,2,"c1:score=0,parse=False,exec=False | c2:score=20,parse=True,exec=False | c3:score=0,parse=False,exec=False | c4:score=0,parse=False,exec=False | c5:score=20,parse=True,exec=False",execution_error
code_gen_0526,generalization_composition_paraphrase,gen_liquidity_adjusted_trend,请把这个未见过的金融想法转成 `dsl_fire` 代码块，代码块内只写 result 赋值：把这个 alpha 逻辑写成表达式：价格趋势和流动性同时较强时，趋势可信度更高。注意窗口、方向和字段选择。,"mul(pct_change(close, 35), log1p(ts_mean(volume, 35)))","```dsl_fire
result = mul(pct_change(close, 35), log1p(ts_mean(volume, 35)))
```","```dsl_fire
result = where(logical_not(gt(log1p(ts_mean(volume, 20)), xs_mean(log1p(ts_mean(volume, 20))))), neg(log1p(ts_mean(volume, 20))))
```",,,4,"c1:score=0,parse=False,exec=False | c2:score=0,parse=False,exec=False | c3:score=0,parse=False,exec=False | c4:score=20,parse=True,exec=False | c5:score=20,parse=True,exec=False",execution_error
